,Unnamed: 0,year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV
541,1983,2014-15,Playoffs,101111,130,Charlie Villanueva,1610612742,DAL,5,43,11,25,0.44,8,19,0.421,0,0,0.0,4,9,13,3,1,1,0,10,30,0.0,0.0
542,1984,2014-15,Playoffs,202349,130,Greivis Vasquez,1610612761,TOR,4,101,11,29,0.379,5,14,0.357,3,3,1.0,0,7,7,12,2,0,4,15,30,3.0,0.5
543,1985,2014-15,Playoffs,202347,132,Quincy Pondexter,1610612740,NOP,4,124,10,28,0.357,3,10,0.3,6,7,0.857,3,17,20,12,7,0,1,13,29,12.0,7.0
544,1986,2014-15,Playoffs,203082,133,Terrence Ross,1610612761,TOR,4,107,11,29,0.379,6,18,0.333,0,0,0.0,0,6,6,4,3,4,2,10,28,2.0,1.5
545,1987,2014-15,Playoffs,2550,134,Kirk Hinrich,1610612741,CHI,10,126,9,19,0.474,6,10,0.6,2,3,0.667,0,5,5,11,3,1,1,14,26,11.0,3.0
546,1988,2014-15,Playoffs,201577,134,Robin Lopez,1610612757,POR,5,117,9,15,0.6,0,0,0.0,8,8,1.0,9,13,22,3,1,5,5,15,26,0.6,0.2
547,1989,2014-15,Playoffs,2734,136,Devin Harris,1610612742,DAL,4,74,8,23,0.348,0,11,0.0,8,9,0.889,1,7,8,4,2,0,4,10,24,1.0,0.5
548,1990,2014-15,Playoffs,201168,136,Tiago Splitter,1610612759,SAS,7,123,9,24,0.375,0,0,0.0,6,19,0.316,13,18,31,9,4,1,7,17,24,1.29,0.57
549,1991,2014-15,Playoffs,201150,138,Spencer Hawes,1610612746,LAC,8,57,9,17,0.529,3,6,0.5,2,2,1.0,3,10,13,5,2,3,1,12,23,5.0,2.0
550,1992,2014-15,Playoffs,201967,139,Dante Cunningham,1610612740,NOP,4,75,9,11,0.818,0,0,0.0,3,3,1.0,4,14,18,2,3,4,0,7,21,0.0,0.0
551,1993,2014-15,Playoffs,101138,140,Brandon Bass,1610612738,BOS,4,86,7,20,0.35,0,0,0.0,6,10,0.6,3,5,8,10,1,3,3,4,20,3.33,0.33
552,1994,2014-15,Playoffs,201950,141,Jrue Holiday,1610612740,NOP,3,55,7,19,0.368,1,4,0.25,4,4,1.0,2,1,3,13,2,1,5,3,19,2.6,0.4
553,1995,2014-15,Playoffs,200765,141,Rajon Rondo,1610612742,DAL,2,37,9,20,0.45,1,2,0.5,0,0,0.0,1,1,2,6,0,0,2,6,19,3.0,0.0
554,1996,2014-15,Playoffs,101198,141,Will Bynum,1610612764,WAS,3,31,7,14,0.5,1,2,0.5,4,5,0.8,2,1,3,3,2,1,5,6,19,0.6,0.4
555,1997,2014-15,Playoffs,203482,144,Kelly Olynyk,1610612738,BOS,4,53,7,13,0.538,3,6,0.5,1,2,0.5,2,3,5,2,2,2,4,12,18,0.5,0.5
556,1998,2014-15,Playoffs,2210,145,Richard Jefferson,1610612742,DAL,4,51,5,14,0.357,3,8,0.375,2,2,1.0,0,2,2,1,2,0,3,9,15,0.33,0.67
557,1999,2014-15,Playoffs,201991,146,Lester Hudson,1610612746,LAC,7,38,6,14,0.429,2,7,0.286,0,0,0.0,0,1,1,7,2,1,3,8,14,2.33,0.67
558,2000,2014-15,Playoffs,203486,147,Mason Plumlee,1610612751,BKN,6,49,4,6,0.667,0,0,0.0,4,11,0.364,2,6,8,2,4,2,3,10,12,0.67,1.33
559,2001,2014-15,Playoffs,203910,147,Nick Johnson,1610612745,HOU,9,49,4,17,0.235,1,7,0.143,3,3,1.0,1,3,4,4,0,1,4,7,12,1.0,0.0
560,2002,2014-15,Playoffs,202709,149,Cory Joseph,1610612759,SAS,4,22,5,6,0.833,0,0,0.0,1,2,0.5,0,1,1,0,0,1,1,2,11,0.0,0.0
561,2003,2014-15,Playoffs,201973,149,Jonas Jerebko,1610612738,BOS,4,68,5,15,0.333,0,4,0.0,1,2,0.5,4,10,14,1,2,1,3,9,11,0.33,0.67
562,2004,2014-15,Playoffs,101109,149,Raymond Felton,1610612742,DAL,3,36,4,15,0.267,0,4,0.0,3,3,1.0,1,6,7,4,0,0,0,1,11,0.0,0.0
563,2005,2014-15,Playoffs,203459,152,Allen Crabbe,1610612757,POR,2,39,4,5,0.8,2,2,1.0,0,0,0.0,0,3,3,1,2,1,1,1,10,1.0,2.0
564,2006,2014-15,Playoffs,202718,152,Chandler Parsons,1610612742,DAL,1,37,5,15,0.333,0,4,0.0,0,0,0.0,0,6,6,2,0,0,1,1,10,2.0,0.0
565,2007,2014-15,Playoffs,2045,152,Hedo Turkoglu,1610612746,LAC,11,55,4,17,0.235,2,13,0.154,0,0,0.0,1,6,7,4,4,1,2,10,10,2.0,2.0
566,2008,2014-15,Playoffs,203098,152,John Jenkins,1610612737,ATL,4,21,4,6,0.667,2,4,0.5,0,0,0.0,1,2,3,0,0,0,0,2,10,0.0,0.0
567,2009,2014-15,Playoffs,2570,152,Kendrick Perkins,1610612739,CLE,8,33,2,8,0.25,0,0,0.0,6,10,0.6,2,7,9,0,0,3,4,6,10,0.0,0.0
568,2010,2014-15,Playoffs,203382,157,Aron Baynes,1610612759,SAS,4,40,3,10,0.3,0,0,0.0,3,3,1.0,3,7,10,1,0,0,3,9,9,0.33,0.0
569,2011,2014-15,Playoffs,2549,157,Chris Kaman,1610612757,POR,3,37,4,8,0.5,0,0,0.0,1,1,1.0,5,9,14,3,0,0,3,5,9,1.0,0.0
570,2012,2014-15,Playoffs,2034,157,Mike Miller,1610612739,CLE,9,65,3,5,0.6,3,5,0.6,0,0,0.0,0,10,10,0,1,1,1,6,9,0.0,1.0
571,2013,2014-15,Playoffs,201582,160,Alexis Ajinca,1610612740,NOP,3,10,4,4,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,8,0.0,0.0
572,2014,2014-15,Playoffs,203925,160,Joe Harris,1610612739,CLE,6,16,2,6,0.333,1,3,0.333,3,4,0.75,0,1,1,1,0,0,1,1,8,1.0,0.0
573,2015,2014-15,Playoffs,201600,160,Ömer Aşik,1610612740,NOP,4,79,2,10,0.2,0,0,0.0,4,7,0.571,12,17,29,6,5,0,5,10,8,1.2,1.0
574,2016,2014-15,Playoffs,202066,163,Garrett Temple,1610612764,WAS,4,26,1,6,0.167,0,3,0.0,5,8,0.625,1,2,3,1,2,0,3,4,7,0.33,0.67
575,2017,2014-15,Playoffs,203919,163,Jordan Adams,1610612763,MEM,4,10,2,3,0.667,1,1,1.0,2,4,0.5,0,1,1,0,1,0,0,0,7,0.0,0.0
576,2018,2014-15,Playoffs,2581,163,Steve Blake,1610612757,POR,5,43,2,11,0.182,1,8,0.125,2,2,1.0,0,1,1,8,0,1,2,4,7,4.0,0.0
577,2019,2014-15,Playoffs,201947,166,Earl Clark,1610612751,BKN,2,13,2,10,0.2,2,3,0.667,0,0,0.0,0,2,2,0,1,0,0,1,6,0.0,0.0
578,2020,2014-15,Playoffs,203948,166,Johnny O'Bryant III,1610612749,MIL,1,12,3,8,0.375,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,6,0.0,0.0
579,2021,2014-15,Playoffs,203900,166,Markel Brown,1610612751,BKN,2,10,2,5,0.4,0,2,0.0,2,2,1.0,2,0,2,1,0,0,2,0,6,0.5,0.0
580,2022,2014-15,Playoffs,2588,166,Matt Bonner,1610612759,SAS,7,36,2,10,0.2,2,9,0.222,0,0,0.0,0,6,6,1,0,1,1,8,6,1.0,0.0
581,2023,2014-15,Playoffs,201167,170,Arron Afflalo,1610612757,POR,3,60,2,12,0.167,1,4,0.25,0,1,0.0,0,7,7,2,0,0,3,6,5,0.67,0.0
582,2024,2014-15,Playoffs,203926,170,Doug McDermott,1610612741,CHI,3,10,1,3,0.333,1,2,0.5,2,2,1.0,1,1,2,1,0,0,1,0,5,1.0,0.0
583,2025,2014-15,Playoffs,202734,170,E'Twaun Moore,1610612741,CHI,3,9,2,6,0.333,1,1,1.0,0,0,0.0,0,3,3,0,2,0,0,1,5,0.0,0.0
584,2026,2014-15,Playoffs,201880,170,Greg Stiemsma,1610612761,TOR,1,2,2,2,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,5,0.0,0.0
585,2027,2014-15,Playoffs,203898,170,Tyler Ennis,1610612749,MIL,1,16,2,9,0.222,1,5,0.2,0,0,0.0,3,1,4,3,0,0,0,1,5,0.0,0.0
586,2028,2014-15,Playoffs,201946,170,Tyler Hansbrough,1610612761,TOR,4,48,1,5,0.2,0,0,0.0,3,4,0.75,1,5,6,3,2,1,2,8,5,1.5,1.0
587,2029,2014-15,Playoffs,2563,176,Dahntay Jones,1610612746,LAC,11,18,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,7,4,0.0,0.0
588,2030,2014-15,Playoffs,203540,176,Gigi Datome,1610612738,BOS,3,14,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,4,4,0.0,0.0
589,2031,2014-15,Playoffs,201949,176,James Johnson,1610612761,TOR,2,12,2,6,0.333,0,0,0.0,0,6,0.0,0,2,2,1,0,0,0,0,4,0.0,0.0
590,2032,2014-15,Playoffs,203949,176,James Michael McAdoo,1610612744,GSW,5,10,2,3,0.667,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,0,4,0.0,0.0
591,2033,2014-15,Playoffs,202720,176,Jon Leuer,1610612763,MEM,4,9,2,4,0.5,0,0,0.0,0,0,0.0,2,3,5,0,0,0,0,1,4,0.0,0.0
592,2034,2014-15,Playoffs,1737,176,Nazr Mohammed,1610612741,CHI,3,14,2,7,0.286,0,1,0.0,0,0,0.0,3,2,5,0,0,1,0,0,4,0.0,0.0
593,2035,2014-15,Playoffs,201575,182,Brandon Rush,1610612744,GSW,3,7,1,6,0.167,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,2,3,0.0,0.0
594,2036,2014-15,Playoffs,203200,182,Justin Holiday,1610612744,GSW,5,11,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,1,0,0,2,1,3,0.5,0.0
595,2037,2014-15,Playoffs,203123,182,Kostas Papanikolaou,1610612745,HOU,8,21,1,4,0.25,0,3,0.0,1,2,0.5,0,2,2,0,0,0,5,4,3,0.0,0.0
596,2038,2014-15,Playoffs,203101,182,Miles Plumlee,1610612749,MIL,1,16,1,8,0.125,0,0,0.0,1,2,0.5,3,3,6,1,0,1,1,1,3,1.0,0.0
597,2039,2014-15,Playoffs,202327,186,Ekpe Udoh,1610612746,LAC,4,12,1,3,0.333,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,3,2,0.0,0.0
598,2040,2014-15,Playoffs,203210,186,JaMychal Green,1610612763,MEM,5,8,0,2,0.0,0,1,0.0,2,2,1.0,0,3,3,0,1,1,0,1,2,0.0,0.0
599,2041,2014-15,Playoffs,203268,186,Jorge Gutierrez,1610612749,MIL,1,12,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,0.0,0.0
600,2042,2014-15,Playoffs,2743,186,Kris Humphries,1610612764,WAS,1,5,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,0.0,0.0
601,2043,2014-15,Playoffs,101110,186,Martell Webster,1610612764,WAS,1,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0.0,0.0
602,2044,2014-15,Playoffs,1890,186,Shawn Marion,1610612739,CLE,6,25,1,6,0.167,0,0,0.0,0,0,0.0,2,4,6,1,2,0,0,1,2,0.0,0.0
603,2045,2014-15,Playoffs,1882,192,Elton Brand,1610612737,ATL,3,4,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,3,1,0.0,0.0
604,2046,2014-15,Playoffs,201595,192,Joey Dorsey,1610612745,HOU,6,13,0,2,0.0,0,0,0.0,1,2,0.5,1,3,4,2,0,0,1,2,1,2.0,0.0
605,2047,2014-15,Playoffs,202087,194,Alonzo Gee,1610612757,POR,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0.0
606,2048,2014-15,Playoffs,203108,194,Bernard James,1610612742,DAL,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
607,2049,2014-15,Playoffs,2217,194,Brendan Haywood,1610612739,CLE,1,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
608,2050,2014-15,Playoffs,202721,194,Darius Morris,1610612751,BKN,1,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
609,2051,2014-15,Playoffs,203939,194,Dwight Powell,1610612742,DAL,2,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,0.0,0.0
610,2052,2014-15,Playoffs,2222,194,Gerald Wallace,1610612738,BOS,1,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0
611,2053,2014-15,Playoffs,202962,194,Greg Smith,1610612742,DAL,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
612,2054,2014-15,Playoffs,201965,194,Jeff Ayres,1610612759,SAS,3,12,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,0,0,0.0,0.0
613,2055,2014-15,Playoffs,202366,194,Jerome Jordan,1610612751,BKN,1,5,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,0.0,0.0
614,2056,2014-15,Playoffs,200777,194,Joel Freeland,1610612757,POR,2,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0.0
615,2057,2014-15,Playoffs,203141,194,Mirza Teletovic,1610612751,BKN,3,16,0,5,0.0,0,4,0.0,0,0,0.0,0,4,4,0,1,0,1,1,0,0.0,1.0
616,2058,2014-15,Playoffs,203515,194,Phil Pressey,1610612738,BOS,2,5,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,1,0,1,0,0.0,0.0
617,2059,2014-15,Playoffs,2446,194,Rasual Butler,1610612764,WAS,2,7,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,0.0,0.0
618,2060,2014-15,Playoffs,203893,194,Russ Smith,1610612763,MEM,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0
619,2061,2014-15,Playoffs,204025,194,Tim Frazier,1610612757,POR,2,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0
620,2538,2015-16,Playoffs,202691,1,Klay Thompson,1610612744,GSW,24,849,201,453,0.444,98,231,0.424,82,96,0.854,15,73,88,54,26,9,47,53,582,1.15,0.55
621,2539,2015-16,Playoffs,2544,2,LeBron James,1610612739,CLE,21,822,219,417,0.525,32,94,0.34,82,124,0.661,42,158,200,160,49,27,75,54,552,2.13,0.65
622,2540,2015-16,Playoffs,202681,3,Kyrie Irving,1610612739,CLE,21,774,201,423,0.475,51,116,0.44,77,88,0.875,15,47,62,98,36,13,48,46,530,2.04,0.75
623,2541,2015-16,Playoffs,201142,4,Kevin Durant,1610612760,OKC,18,726,175,407,0.43,31,110,0.282,130,146,0.89,13,115,128,60,18,18,65,37,511,0.92,0.28
624,2542,2015-16,Playoffs,201566,5,Russell Westbrook,1610612760,OKC,18,674,159,393,0.405,34,105,0.324,116,140,0.829,41,83,124,198,46,2,78,43,468,2.54,0.59
625,2543,2015-16,Playoffs,201939,6,Stephen Curry,1610612744,GSW,18,614,148,338,0.438,80,198,0.404,76,83,0.916,14,85,99,93,26,5,75,39,452,1.24,0.35
626,2544,2015-16,Playoffs,201942,7,DeMar DeRozan,1610612761,TOR,20,746,157,398,0.394,4,26,0.154,100,123,0.813,13,70,83,54,22,3,45,52,418,1.2,0.49
627,2545,2015-16,Playoffs,200768,8,Kyle Lowry,1610612761,TOR,20,766,131,330,0.397,42,138,0.304,78,104,0.75,18,76,94,119,32,3,63,73,382,1.89,0.51
628,2546,2015-16,Playoffs,203110,9,Draymond Green,1610612744,GSW,23,879,119,276,0.431,38,104,0.365,79,107,0.738,38,190,228,138,37,41,56,81,355,2.46,0.66
629,2547,2015-16,Playoffs,2548,10,Dwyane Wade,1610612748,MIA,14,473,119,254,0.469,12,23,0.522,50,64,0.781,12,67,79,60,11,13,38,22,300,1.58,0.29
630,2548,2015-16,Playoffs,201567,11,Kevin Love,1610612739,CLE,20,613,92,239,0.385,46,111,0.414,63,75,0.84,34,141,175,42,9,8,27,34,293,1.56,0.33
631,2549,2015-16,Playoffs,203081,12,Damian Lillard,1610612757,POR,11,437,89,242,0.368,42,107,0.393,71,78,0.91,12,35,47,69,14,3,33,23,291,2.09,0.42
632,2550,2015-16,Playoffs,2747,13,JR Smith,1610612739,CLE,21,730,82,188,0.436,65,151,0.43,13,21,0.619,7,60,67,29,26,5,11,55,242,2.64,2.36
633,2551,2015-16,Playoffs,201609,14,Goran Dragic,1610612748,MIA,14,472,91,206,0.442,16,46,0.348,33,43,0.767,11,58,69,54,6,3,31,46,231,1.74,0.19
634,2552,2015-16,Playoffs,203468,15,CJ McCollum,1610612757,POR,11,442,84,197,0.426,20,58,0.345,37,46,0.804,7,33,40,36,10,5,20,30,225,1.8,0.5
635,2553,2015-16,Playoffs,202695,15,Kawhi Leonard,1610612759,SAS,10,339,83,166,0.5,17,39,0.436,42,51,0.824,14,49,63,28,26,14,16,21,225,1.75,1.63
636,2554,2015-16,Playoffs,200746,17,LaMarcus Aldridge,1610612759,SAS,10,337,88,169,0.521,2,2,1.0,41,46,0.891,22,61,83,10,4,14,11,18,219,0.91,0.36
637,2555,2015-16,Playoffs,203084,18,Harrison Barnes,1610612744,GSW,24,743,82,213,0.385,26,76,0.342,26,34,0.765,27,85,112,30,17,4,18,46,216,1.67,0.94
638,2556,2015-16,Playoffs,201586,18,Serge Ibaka,1610612760,OKC,18,602,85,163,0.521,31,69,0.449,15,20,0.75,23,90,113,10,14,24,9,51,216,1.11,1.56
639,2557,2015-16,Playoffs,2738,20,Andre Iguodala,1610612744,GSW,24,767,78,164,0.476,25,65,0.385,32,57,0.561,35,70,105,90,29,10,23,37,213,3.91,1.26
640,2558,2015-16,Playoffs,2733,21,Shaun Livingston,1610612744,GSW,24,514,82,168,0.488,0,1,0.0,32,37,0.865,13,63,76,80,12,5,29,48,196,2.76,0.41
641,2559,2015-16,Playoffs,202331,22,Paul George,1610612754,IND,7,275,56,123,0.455,18,43,0.419,61,64,0.953,9,44,53,30,14,5,23,24,191,1.3,0.61
642,2560,2015-16,Playoffs,2736,23,Luol Deng,1610612748,MIA,14,495,65,138,0.471,24,57,0.421,32,38,0.842,19,64,83,22,13,9,23,24,186,0.96,0.56
643,2561,2015-16,Playoffs,203500,24,Steven Adams,1610612760,OKC,18,553,68,111,0.613,0,1,0.0,46,73,0.63,62,109,171,13,9,14,17,55,182,0.77,0.53
644,2562,2015-16,Playoffs,201960,25,DeMarre Carroll,1610612761,TOR,20,596,62,159,0.39,26,79,0.329,27,36,0.75,23,58,81,17,18,7,18,62,177,0.94,1.0
645,2563,2015-16,Playoffs,202709,26,Cory Joseph,1610612761,TOR,20,452,69,148,0.466,8,24,0.333,24,32,0.75,11,30,41,47,18,2,22,47,170,2.14,0.82
646,2564,2015-16,Playoffs,202683,26,Enes Freedom,1610612760,OKC,18,323,65,118,0.551,2,14,0.143,38,45,0.844,47,64,111,5,5,11,17,40,170,0.29,0.29
647,2565,2015-16,Playoffs,2207,26,Joe Johnson,1610612748,MIA,14,492,68,158,0.43,13,46,0.283,21,24,0.875,7,59,66,35,8,3,18,27,170,1.94,0.44
648,2566,2015-16,Playoffs,200794,29,Paul Millsap,1610612737,ATL,10,365,59,137,0.431,8,33,0.242,41,55,0.745,28,66,94,27,13,23,26,29,167,1.04,0.5
649,2567,2015-16,Playoffs,202685,30,Jonas Valanciunas,1610612761,TOR,12,321,68,120,0.567,0,0,0.0,29,39,0.744,48,81,129,11,10,14,18,32,165,0.61,0.56
650,2568,2015-16,Playoffs,202329,31,Al-Farouq Aminu,1610612757,POR,11,372,56,128,0.438,28,70,0.4,21,29,0.724,23,72,95,20,8,10,21,31,161,0.95,0.38
651,2569,2015-16,Playoffs,202689,32,Kemba Walker,1610612766,CHA,7,260,56,153,0.366,14,43,0.326,33,35,0.943,3,18,21,28,9,4,12,10,159,2.33,0.75
652,2570,2015-16,Playoffs,202335,33,Patrick Patterson,1610612761,TOR,20,583,55,136,0.404,21,70,0.3,22,26,0.846,29,48,77,24,7,9,18,31,153,1.33,0.39
653,2571,2015-16,Playoffs,203079,34,Dion Waiters,1610612760,OKC,18,491,55,132,0.417,21,56,0.375,20,30,0.667,6,41,47,42,10,3,20,42,151,2.1,0.5
654,2572,2015-16,Playoffs,202738,35,Isaiah Thomas,1610612738,BOS,6,220,47,119,0.395,13,46,0.283,38,47,0.809,2,16,18,30,4,5,14,18,145,2.14,0.29
655,2573,2015-16,Playoffs,201952,35,Jeff Teague,1610612737,ATL,10,279,46,121,0.38,9,36,0.25,44,52,0.846,3,16,19,61,6,2,25,30,145,2.44,0.24
656,2574,2015-16,Playoffs,202684,37,Tristan Thompson,1610612739,CLE,21,622,49,93,0.527,0,0,0.0,42,73,0.575,86,102,188,15,8,18,17,55,140,0.88,0.47
657,2575,2015-16,Playoffs,201143,38,Al Horford,1610612737,ATL,10,327,54,116,0.466,11,28,0.393,15,16,0.938,13,52,65,31,12,24,17,25,134,1.82,0.71
658,2576,2015-16,Playoffs,201578,38,Marreese Speights,1610612744,GSW,24,201,46,118,0.39,18,43,0.419,24,31,0.774,15,32,47,11,3,8,20,43,134,0.55,0.15
659,2577,2015-16,Playoffs,201935,40,James Harden,1610612745,HOU,5,193,41,100,0.41,13,42,0.31,38,45,0.844,7,19,26,38,12,1,26,13,133,1.46,0.46
660,2578,2015-16,Playoffs,2571,41,Leandro Barbosa,1610612744,GSW,23,254,51,88,0.58,11,28,0.393,16,21,0.762,11,16,27,15,11,1,11,24,129,1.36,1.0
661,2579,2015-16,Playoffs,203082,42,Terrence Ross,1610612761,TOR,20,335,46,119,0.387,21,64,0.328,13,20,0.65,4,28,32,11,13,5,16,28,126,0.69,0.81
662,2580,2015-16,Playoffs,202687,43,Bismack Biyombo,1610612761,TOR,20,506,40,69,0.58,0,0,0.0,43,72,0.597,53,134,187,8,8,27,21,48,123,0.38,0.38
663,2581,2015-16,Playoffs,203090,44,Maurice Harkless,1610612757,POR,11,272,47,110,0.427,15,44,0.341,12,25,0.48,22,34,56,7,10,3,11,38,121,0.64,0.91
664,2582,2015-16,Playoffs,202355,45,Hassan Whiteside,1610612748,MIA,10,291,47,69,0.681,0,0,0.0,26,44,0.591,26,83,109,3,8,28,13,34,120,0.23,0.61
665,2583,2015-16,Playoffs,203145,46,Kent Bazemore,1610612737,ATL,10,325,44,121,0.364,16,61,0.262,15,22,0.682,8,58,66,19,15,6,10,14,119,1.9,1.5
666,2584,2015-16,Playoffs,203471,47,Dennis Schroder,1610612737,ATL,10,191,47,104,0.452,12,35,0.343,11,13,0.846,6,13,19,36,4,1,21,24,117,1.71,0.19
667,2585,2015-16,Playoffs,101112,48,Channing Frye,1610612739,CLE,17,237,41,69,0.594,26,46,0.565,6,7,0.857,5,36,41,5,6,9,5,37,114,1.0,1.2
668,2586,2015-16,Playoffs,2210,48,Richard Jefferson,1610612739,CLE,21,381,44,84,0.524,11,28,0.393,15,20,0.75,16,58,74,14,10,1,13,34,114,1.08,0.77
669,2587,2015-16,Playoffs,203459,50,Allen Crabbe,1610612757,POR,11,302,38,73,0.521,15,35,0.429,14,19,0.737,5,27,32,15,7,1,6,23,105,2.5,1.17
670,2588,2015-16,Playoffs,2037,51,Jamal Crawford,1610612746,LAC,6,199,39,103,0.379,4,21,0.19,22,25,0.88,2,11,13,13,10,0,9,9,104,1.44,1.11
671,2589,2015-16,Playoffs,2225,51,Tony Parker,1610612759,SAS,10,264,44,98,0.449,4,16,0.25,12,14,0.857,1,21,22,53,6,2,18,15,104,2.94,0.33
672,2590,2015-16,Playoffs,2594,53,Kyle Korver,1610612737,ATL,10,316,35,75,0.467,24,54,0.444,9,9,1.0,3,45,48,10,9,4,8,23,103,1.25,1.13
673,2591,2015-16,Playoffs,1717,54,Dirk Nowitzki,1610612742,DAL,5,170,41,83,0.494,4,11,0.364,16,17,0.941,3,21,24,8,2,3,7,9,102,1.14,0.29
674,2592,2015-16,Playoffs,101106,55,Andrew Bogut,1610612744,GSW,22,365,48,77,0.623,0,2,0.0,5,14,0.357,47,78,125,30,14,35,19,72,101,1.58,0.74
675,2593,2015-16,Playoffs,203460,56,Andre Roberson,1610612760,OKC,18,471,40,86,0.465,12,37,0.324,8,20,0.4,25,76,101,14,23,19,11,45,100,1.27,2.09
676,2594,2015-16,Playoffs,101108,57,Chris Paul,1610612746,LAC,4,125,37,76,0.487,6,20,0.3,15,15,1.0,4,12,16,29,9,0,4,12,95,7.25,2.25
677,2595,2015-16,Playoffs,201588,57,George Hill,1610612754,IND,7,235,32,57,0.561,13,27,0.481,18,22,0.818,6,13,19,15,6,1,8,16,95,1.88,0.75
678,2596,2015-16,Playoffs,2744,59,Al Jefferson,1610612766,CHA,7,168,42,83,0.506,0,0,0.0,9,13,0.692,14,29,43,8,4,3,6,12,93,1.33,0.67
679,2597,2015-16,Playoffs,203105,59,Festus Ezeli,1610612744,GSW,23,203,37,69,0.536,0,0,0.0,19,44,0.432,23,38,61,8,1,7,14,34,93,0.57,0.07
680,2598,2015-16,Playoffs,1626196,59,Josh Richardson,1610612748,MIA,14,387,33,89,0.371,17,46,0.37,10,14,0.714,10,40,50,22,6,13,12,37,93,1.83,0.5
681,2599,2015-16,Playoffs,1626159,62,Justise Winslow,1610612748,MIA,13,330,32,74,0.432,5,18,0.278,21,30,0.7,17,46,63,8,8,4,12,35,90,0.67,0.67
682,2600,2015-16,Playoffs,202391,63,Jeremy Lin,1610612766,CHA,7,189,26,63,0.413,3,14,0.214,32,39,0.821,3,13,16,18,5,0,11,21,87,1.64,0.46
683,2601,2015-16,Playoffs,201980,64,Danny Green,1610612759,SAS,10,267,30,65,0.462,24,48,0.5,2,3,0.667,0,31,31,7,21,8,6,20,86,1.17,3.5
684,2602,2015-16,Playoffs,200755,65,JJ Redick,1610612746,LAC,6,166,34,79,0.43,11,31,0.355,2,3,0.667,1,11,12,5,1,1,5,11,81,1.0,0.2
685,2603,2015-16,Playoffs,101145,65,Monta Ellis,1610612754,IND,7,225,33,76,0.434,7,21,0.333,8,10,0.8,4,23,27,30,15,0,17,17,81,1.76,0.88
686,2604,2015-16,Playoffs,202323,67,Evan Turner,1610612738,BOS,6,214,31,85,0.365,3,14,0.214,14,18,0.778,8,26,34,27,8,6,17,19,79,1.59,0.47
687,2605,2015-16,Playoffs,203521,68,Matthew Dellavedova,1610612739,CLE,20,241,26,74,0.351,8,31,0.258,18,24,0.75,4,11,15,56,1,1,14,31,78,4.0,0.07
688,2606,2015-16,Playoffs,203486,69,Mason Plumlee,1610612757,POR,11,306,28,70,0.4,0,0,0.0,21,33,0.636,37,93,130,53,7,11,25,42,77,2.12,0.28
689,2607,2015-16,Playoffs,201945,70,Gerald Henderson,1610612757,POR,11,234,30,82,0.366,7,19,0.368,9,12,0.75,6,29,35,17,6,3,5,21,76,3.4,1.2
