,Unnamed: 0,year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV
1666,2286,2015-16,Regular_Season,202389,225,Timofey Mozgov,1610612739,CLE,76,1326,203,359,0.565,1,7,0.143,68,95,0.716,110,227,337,33,22,57,71,159,475,0.47,0.31
1667,2287,2015-16,Regular_Season,200751,226,Randy Foye,1610612760,OKC,81,1642,169,482,0.351,75,250,0.3,61,74,0.824,24,132,156,161,39,29,86,131,474,1.87,0.45
1668,2288,2015-16,Regular_Season,101138,227,Brandon Bass,1610612747,LAL,66,1342,174,317,0.549,0,2,0.0,125,148,0.845,104,181,285,74,33,55,42,125,473,1.76,0.79
1669,2289,2015-16,Regular_Season,2199,228,Tyson Chandler,1610612756,PHX,66,1618,183,314,0.583,0,1,0.0,106,171,0.62,175,401,576,64,36,44,93,145,472,0.69,0.39
1670,2290,2015-16,Regular_Season,201571,229,D.J. Augustin,1610612743,DEN,62,1178,148,350,0.423,68,168,0.405,103,128,0.805,8,87,95,198,38,4,84,85,467,2.36,0.45
1671,2291,2015-16,Regular_Season,203530,230,Joffrey Lauvergne,1610612743,DEN,59,1041,195,380,0.513,13,53,0.245,62,69,0.899,77,213,290,56,13,15,54,115,465,1.04,0.24
1672,2292,2015-16,Regular_Season,203118,231,Mike Scott,1610612737,ATL,75,1146,176,376,0.468,62,158,0.392,50,63,0.794,53,153,206,78,25,17,42,102,464,1.86,0.59
1673,2293,2015-16,Regular_Season,202344,232,Trevor Booker,1610612762,UTA,79,1632,190,388,0.49,12,41,0.293,71,106,0.67,166,286,452,83,59,41,81,169,463,1.02,0.73
1674,2294,2015-16,Regular_Season,1626161,232,Willie Cauley-Stein,1610612758,SAC,66,1412,191,339,0.563,0,2,0.0,81,125,0.648,134,218,352,37,47,66,46,146,463,0.8,1.02
1675,2295,2015-16,Regular_Season,2738,234,Andre Iguodala,1610612744,GSW,65,1732,176,368,0.478,54,154,0.351,51,83,0.614,52,211,263,219,73,19,79,102,457,2.77,0.92
1676,2296,2015-16,Regular_Season,202687,235,Bismack Biyombo,1610612761,TOR,82,1808,156,288,0.542,0,1,0.0,142,226,0.628,182,473,655,29,19,133,71,225,454,0.41,0.27
1677,2297,2015-16,Regular_Season,202714,236,Shelvin Mack,1610612762,UTA,52,1058,182,415,0.439,39,125,0.312,45,61,0.738,13,115,128,187,34,3,95,72,448,1.97,0.36
1678,2298,2015-16,Regular_Season,202734,237,E'Twaun Moore,1610612741,CHI,59,1263,187,389,0.481,47,104,0.452,22,35,0.629,19,114,133,99,37,18,53,103,443,1.87,0.7
1679,2299,2015-16,Regular_Season,1626171,238,Bobby Portis,1610612741,CHI,62,1102,186,436,0.427,16,52,0.308,48,66,0.727,123,214,337,52,25,22,54,100,436,0.96,0.46
1680,2300,2015-16,Regular_Season,203093,239,Terrence Jones,1610612745,HOU,50,1044,166,367,0.452,25,79,0.316,77,116,0.664,62,149,211,41,23,39,49,86,434,0.84,0.47
1681,2301,2015-16,Regular_Season,2571,240,Leandro Barbosa,1610612744,GSW,68,1079,171,370,0.462,39,110,0.355,52,62,0.839,28,89,117,82,44,10,53,107,433,1.55,0.83
1682,2302,2015-16,Regular_Season,202730,241,Lavoy Allen,1610612754,IND,79,1599,191,370,0.516,0,0,0.0,46,73,0.63,162,262,424,76,26,42,69,147,428,1.1,0.38
1683,2303,2015-16,Regular_Season,101135,242,David Lee,1610612742,DAL,55,903,178,335,0.531,0,1,0.0,71,93,0.763,101,204,305,84,22,28,66,114,427,1.27,0.33
1684,2304,2015-16,Regular_Season,1626170,243,Jerian Grant,1610612752,NYK,76,1265,154,391,0.394,22,100,0.22,96,123,0.78,23,120,143,177,50,10,87,97,426,2.03,0.57
1685,2305,2015-16,Regular_Season,101112,244,Channing Frye,1610612739,CLE,70,1199,152,347,0.438,91,235,0.387,30,35,0.857,35,199,234,71,29,28,43,127,425,1.65,0.67
1686,2306,2015-16,Regular_Season,202388,245,Donald Sloan,1610612751,BKN,61,1318,154,350,0.44,38,99,0.384,78,104,0.75,17,156,173,268,32,4,80,73,424,3.35,0.4
1687,2307,2015-16,Regular_Season,1891,246,Jason Terry,1610612745,HOU,72,1258,151,376,0.402,93,261,0.356,27,33,0.818,14,65,79,103,47,9,49,91,422,2.1,0.96
1688,2308,2015-16,Regular_Season,1718,247,Paul Pierce,1610612746,LAC,68,1231,144,397,0.363,75,242,0.31,54,66,0.818,12,174,186,71,33,17,58,129,417,1.22,0.57
1689,2309,2015-16,Regular_Season,202692,248,Alec Burks,1610612762,UTA,31,797,137,334,0.41,32,79,0.405,106,141,0.752,16,93,109,63,18,4,51,71,412,1.24,0.35
1690,2310,2015-16,Regular_Season,101127,249,Jarrett Jack,1610612751,BKN,32,1027,140,358,0.391,31,102,0.304,100,112,0.893,9,127,136,236,34,7,94,77,411,2.51,0.36
1691,2311,2015-16,Regular_Season,203798,250,PJ Hairston,1610612763,MEM,66,1313,145,408,0.355,70,241,0.29,50,64,0.781,25,149,174,38,32,11,41,137,410,0.93,0.78
1692,2312,2015-16,Regular_Season,2210,250,Richard Jefferson,1610612739,CLE,74,1326,143,312,0.458,66,173,0.382,58,87,0.667,15,113,128,59,33,14,43,129,410,1.37,0.77
1693,2313,2015-16,Regular_Season,203939,252,Dwight Powell,1610612742,DAL,69,992,146,296,0.493,2,16,0.125,105,142,0.739,84,189,273,44,36,24,40,118,399,1.1,0.9
1694,2314,2015-16,Regular_Season,203089,253,John Henson,1610612749,MIL,57,960,164,291,0.564,0,1,0.0,69,117,0.59,87,134,221,54,18,109,64,131,397,0.84,0.28
1695,2315,2015-16,Regular_Season,1713,254,Vince Carter,1610612763,MEM,60,1005,133,343,0.388,59,169,0.349,70,84,0.833,31,115,146,56,38,16,35,101,395,1.6,1.09
1696,2316,2015-16,Regular_Season,201156,255,Nick Young,1610612747,LAL,54,1033,126,372,0.339,77,237,0.325,63,76,0.829,14,83,97,34,23,7,30,50,392,1.13,0.77
1697,2317,2015-16,Regular_Season,202390,256,Gary Neal,1610612764,WAS,40,807,151,325,0.465,41,100,0.41,47,55,0.855,11,72,83,47,20,1,29,55,390,1.62,0.69
1698,2318,2015-16,Regular_Season,203094,257,Andrew Nicholson,1610612753,ORL,56,823,146,310,0.471,41,114,0.36,51,65,0.785,34,167,201,25,10,22,41,69,384,0.61,0.24
1699,2319,2015-16,Regular_Season,201229,258,Anthony Tolliver,1610612765,DET,72,1341,128,332,0.386,98,272,0.36,29,47,0.617,39,190,229,52,26,16,28,86,383,1.86,0.93
1700,2320,2015-16,Regular_Season,201627,259,Anthony Morrow,1610612760,OKC,68,926,136,333,0.408,79,204,0.387,29,39,0.744,10,52,62,24,22,5,17,64,380,1.41,1.29
1701,2321,2015-16,Regular_Season,201936,260,Tyreke Evans,1610612740,NOP,25,765,136,314,0.433,33,85,0.388,74,93,0.796,20,109,129,164,32,8,73,66,379,2.25,0.44
1702,2322,2015-16,Regular_Season,101106,261,Andrew Bogut,1610612744,GSW,70,1451,175,279,0.627,1,1,1.0,24,50,0.48,121,371,492,162,33,114,83,221,375,1.95,0.4
1703,2323,2015-16,Regular_Season,203960,262,JaKarr Sampson,1610612743,DEN,73,1160,140,317,0.442,14,63,0.222,80,122,0.656,46,144,190,46,23,33,70,142,374,0.66,0.33
1704,2324,2015-16,Regular_Season,201951,263,Ty Lawson,1610612754,IND,66,1411,139,354,0.393,36,108,0.333,59,86,0.686,26,94,120,237,53,7,95,87,373,2.5,0.56
1705,2325,2015-16,Regular_Season,203092,264,Tyler Zeller,1610612738,BOS,60,710,138,290,0.476,0,0,0.0,88,108,0.815,62,116,178,29,10,22,46,97,364,0.63,0.22
1706,2326,2015-16,Regular_Season,203900,265,Markel Brown,1610612751,BKN,62,982,127,322,0.394,38,121,0.314,71,94,0.755,23,99,122,91,38,15,54,94,363,1.69,0.7
1707,2327,2015-16,Regular_Season,201582,266,Alexis Ajinca,1610612740,NOP,59,861,150,315,0.476,0,1,0.0,52,62,0.839,75,194,269,31,19,36,54,134,352,0.57,0.35
1708,2328,2015-16,Regular_Season,201171,267,Carl Landry,1610612755,PHI,36,569,139,250,0.556,6,13,0.462,67,91,0.736,49,97,146,32,12,9,22,69,351,1.46,0.55
1709,2329,2015-16,Regular_Season,203937,268,Kyle Anderson,1610612759,SAS,78,1245,138,295,0.468,12,37,0.324,62,83,0.747,25,219,244,123,60,29,59,97,350,2.08,1.02
1710,2330,2015-16,Regular_Season,1626204,269,Larry Nance Jr.,1610612747,LAL,63,1266,158,300,0.527,1,10,0.1,32,47,0.681,101,211,312,44,54,23,41,124,349,1.07,1.32
1711,2331,2015-16,Regular_Season,203930,270,Sean Kilpatrick,1610612751,BKN,31,616,123,270,0.456,39,114,0.342,60,67,0.896,12,44,56,29,12,2,31,37,345,0.94,0.39
1712,2332,2015-16,Regular_Season,2743,271,Kris Humphries,1610612737,ATL,53,835,121,295,0.41,34,108,0.315,67,84,0.798,57,161,218,36,16,23,38,94,343,0.95,0.42
1713,2333,2015-16,Regular_Season,204060,272,Joe Ingles,1610612762,UTA,81,1241,124,291,0.426,81,210,0.386,13,18,0.722,19,132,151,96,55,4,65,98,342,1.48,0.85
1714,2334,2015-16,Regular_Season,1626196,273,Josh Richardson,1610612748,MIA,52,1107,123,272,0.452,53,115,0.461,42,63,0.667,21,86,107,73,36,25,35,107,341,2.09,1.03
1715,2335,2015-16,Regular_Season,201973,274,Jonas Jerebko,1610612738,BOS,78,1176,118,286,0.413,43,108,0.398,61,78,0.782,77,211,288,62,20,24,52,137,340,1.19,0.39
1716,2336,2015-16,Regular_Season,201150,274,Spencer Hawes,1610612766,CHA,57,1035,124,306,0.405,38,102,0.373,54,65,0.831,51,193,244,109,22,27,58,111,340,1.88,0.38
1717,2337,2015-16,Regular_Season,2590,276,Mo Williams,1610612739,CLE,41,748,132,302,0.437,36,102,0.353,38,42,0.905,6,66,72,98,14,5,57,60,338,1.72,0.25
1718,2338,2015-16,Regular_Season,203503,276,Tony Snell,1610612741,CHI,64,1301,126,339,0.372,56,155,0.361,30,33,0.909,19,180,199,63,16,17,52,100,338,1.21,0.31
1719,2339,2015-16,Regular_Season,203460,278,Andre Roberson,1610612760,OKC,70,1553,136,274,0.496,32,103,0.311,33,54,0.611,79,172,251,47,53,42,35,133,337,1.34,1.51
1720,2340,2015-16,Regular_Season,201943,279,Brandon Jennings,1610612753,ORL,48,868,112,304,0.368,51,155,0.329,57,78,0.731,16,80,96,170,29,7,57,57,332,2.98,0.51
1721,2341,2015-16,Regular_Season,2746,279,Josh Smith,1610612745,HOU,55,880,127,349,0.364,41,143,0.287,37,67,0.552,51,141,192,90,34,47,77,118,332,1.17,0.44
1722,2342,2015-16,Regular_Season,203613,281,Jonathon Simmons,1610612759,SAS,55,813,122,242,0.504,18,47,0.383,69,92,0.75,16,80,96,58,24,5,53,103,331,1.09,0.45
1723,2343,2015-16,Regular_Season,101179,281,Ronnie Price,1610612756,PHX,62,1211,116,302,0.384,68,196,0.347,31,41,0.756,25,74,99,147,74,13,70,161,331,2.1,1.06
1724,2344,2015-16,Regular_Season,202332,283,Cole Aldrich,1610612746,LAC,60,800,134,225,0.596,0,0,0.0,60,84,0.714,86,202,288,50,47,68,64,139,328,0.78,0.73
1725,2345,2015-16,Regular_Season,202337,284,Luke Babbitt,1610612740,NOP,47,845,122,289,0.422,44,109,0.404,39,50,0.78,25,123,148,53,11,7,23,90,327,2.3,0.48
1726,2346,2015-16,Regular_Season,203501,285,Tim Hardaway Jr.,1610612737,ATL,51,864,114,265,0.43,48,143,0.336,50,56,0.893,7,79,86,51,21,7,23,48,326,2.22,0.91
1727,2347,2015-16,Regular_Season,202087,286,Alonzo Gee,1610612740,NOP,73,1632,132,255,0.518,17,60,0.283,44,66,0.667,60,185,245,72,63,13,55,169,325,1.31,1.15
1728,2348,2015-16,Regular_Season,201564,287,O.J. Mayo,1610612749,MIL,41,1090,119,321,0.371,52,162,0.321,31,40,0.775,13,92,105,118,48,8,72,126,321,1.64,0.67
1729,2349,2015-16,Regular_Season,203105,288,Festus Ezeli,1610612744,GSW,46,770,125,228,0.548,0,0,0.0,70,132,0.53,91,166,257,32,18,50,38,94,320,0.84,0.47
1730,2350,2015-16,Regular_Season,101111,289,Charlie Villanueva,1610612742,DAL,62,665,125,327,0.382,47,172,0.273,22,24,0.917,24,128,152,24,18,15,31,71,319,0.77,0.58
1731,2351,2015-16,Regular_Season,203101,290,Miles Plumlee,1610612749,MIL,61,870,140,233,0.601,0,0,0.0,34,59,0.576,94,138,232,16,21,50,40,73,314,0.4,0.53
1732,2352,2015-16,Regular_Season,204020,290,Tyler Johnson,1610612748,MIA,36,863,118,243,0.486,27,71,0.38,51,64,0.797,28,81,109,79,24,14,47,66,314,1.68,0.51
1733,2353,2015-16,Regular_Season,202697,292,Iman Shumpert,1610612739,CLE,54,1316,114,305,0.374,43,146,0.295,40,51,0.784,32,171,203,92,54,19,57,119,311,1.61,0.95
1734,2354,2015-16,Regular_Season,203124,293,Kyle O'Quinn,1610612752,NYK,65,764,129,271,0.476,5,22,0.227,46,60,0.767,76,174,250,72,20,49,61,107,309,1.18,0.33
1735,2355,2015-16,Regular_Season,202357,294,Nemanja Bjelica,1610612750,MIN,60,1075,110,235,0.468,48,125,0.384,40,55,0.727,49,161,210,82,26,21,47,154,308,1.75,0.55
1736,2356,2015-16,Regular_Season,203112,295,Quincy Acy,1610612758,SAC,59,876,119,214,0.556,19,49,0.388,50,68,0.735,65,123,188,27,29,24,27,103,307,1.0,1.07
1737,2357,2015-16,Regular_Season,203080,295,Thomas Robinson,1610612751,BKN,71,917,130,291,0.447,0,1,0.0,47,109,0.431,136,223,359,46,39,36,69,111,307,0.67,0.56
1738,2358,2015-16,Regular_Season,201575,297,Brandon Rush,1610612744,GSW,72,1055,111,260,0.427,65,157,0.414,18,28,0.643,21,160,181,57,20,23,33,57,305,1.73,0.61
1739,2359,2015-16,Regular_Season,200745,298,Andrea Bargnani,1610612751,BKN,46,634,127,279,0.455,3,16,0.188,47,57,0.825,28,69,97,18,4,9,26,61,304,0.69,0.15
1740,2360,2015-16,Regular_Season,2405,299,Amar'e Stoudemire,1610612748,MIA,52,762,125,221,0.566,0,0,0.0,50,67,0.746,65,157,222,27,18,41,47,92,300,0.57,0.38
1741,2361,2015-16,Regular_Season,2749,300,Jameer Nelson,1610612743,DEN,39,1036,113,307,0.368,43,144,0.299,30,35,0.857,19,96,115,190,25,5,66,100,299,2.88,0.38
1742,2362,2015-16,Regular_Season,203552,300,Seth Curry,1610612758,SAC,44,692,102,224,0.455,50,111,0.45,45,54,0.833,9,51,60,67,22,3,36,41,299,1.86,0.61
1743,2363,2015-16,Regular_Season,1626246,302,Boban Marjanovic,1610612759,SAS,54,508,105,174,0.603,0,0,0.0,87,114,0.763,73,121,194,21,12,23,29,54,297,0.72,0.41
1744,2364,2015-16,Regular_Season,2756,303,Sasha Vujacic,1610612752,NYK,61,908,106,277,0.383,52,143,0.364,32,39,0.821,26,123,149,84,34,5,44,83,296,1.91,0.77
1745,2365,2015-16,Regular_Season,201949,304,James Johnson,1610612761,TOR,57,926,114,240,0.475,20,66,0.303,39,68,0.574,28,98,126,67,29,33,54,84,287,1.24,0.54
1746,2366,2015-16,Regular_Season,1626158,304,Richaun Holmes,1610612755,PHI,51,702,114,222,0.514,8,44,0.182,51,74,0.689,62,73,135,33,19,40,32,92,287,1.03,0.59
1747,2367,2015-16,Regular_Season,201960,306,DeMarre Carroll,1610612761,TOR,26,786,105,270,0.389,46,118,0.39,30,50,0.6,31,91,122,27,44,6,28,63,286,0.96,1.57
1748,2368,2015-16,Regular_Season,1626166,307,Cameron Payne,1610612760,OKC,57,698,114,278,0.41,36,111,0.324,19,24,0.792,9,76,85,108,36,6,44,80,283,2.46,0.82
1749,2369,2015-16,Regular_Season,203943,307,Noah Vonleh,1610612757,POR,78,1174,117,278,0.421,11,46,0.239,38,51,0.745,91,214,305,30,27,26,50,152,283,0.6,0.54
1750,2370,2015-16,Regular_Season,1626181,309,Norman Powell,1610612761,TOR,49,725,97,229,0.424,36,89,0.404,43,53,0.811,16,95,111,47,29,10,32,59,273,1.47,0.91
1751,2371,2015-16,Regular_Season,201978,310,Chase Budinger,1610612756,PHX,66,930,104,239,0.435,24,86,0.279,39,56,0.696,43,107,150,64,32,10,44,62,271,1.46,0.73
1752,2372,2015-16,Regular_Season,201600,311,Ömer Aşik,1610612740,NOP,68,1178,104,195,0.533,0,0,0.0,61,112,0.545,120,294,414,26,21,23,60,124,269,0.43,0.35
1753,2373,2015-16,Regular_Season,203994,312,Jusuf Nurkic,1610612743,DEN,32,547,101,242,0.417,0,3,0.0,61,99,0.616,65,110,175,40,24,44,55,91,263,0.73,0.44
1754,2374,2015-16,Regular_Season,204025,313,Tim Frazier,1610612740,NOP,51,741,96,229,0.419,16,48,0.333,53,74,0.716,26,84,110,162,33,2,65,73,261,2.49,0.51
1755,2375,2015-16,Regular_Season,203473,314,Dewayne Dedmon,1610612753,ORL,58,705,99,177,0.559,0,0,0.0,57,76,0.75,67,161,228,13,22,46,32,109,255,0.41,0.69
1756,2376,2015-16,Regular_Season,201563,314,Michael Beasley,1610612745,HOU,20,363,107,205,0.522,3,9,0.333,38,49,0.776,29,69,98,16,11,9,24,39,255,0.67,0.46
1757,2377,2015-16,Regular_Season,2581,316,Steve Blake,1610612765,DET,58,986,93,240,0.388,52,151,0.344,16,20,0.8,9,80,89,200,24,5,81,70,254,2.47,0.3
1758,2378,2015-16,Regular_Season,203524,317,Solomon Hill,1610612754,IND,59,866,93,208,0.447,24,74,0.324,36,42,0.857,39,127,166,57,37,11,33,68,246,1.73,1.12
1759,2379,2015-16,Regular_Season,203584,318,Troy Daniels,1610612766,CHA,43,476,89,187,0.476,59,122,0.484,5,9,0.556,7,50,57,21,11,3,24,40,242,0.88,0.46
1760,2380,2015-16,Regular_Season,203200,319,Justin Holiday,1610612741,CHI,53,773,88,228,0.386,36,105,0.343,27,37,0.73,12,78,90,56,32,19,39,61,239,1.44,0.82
1761,2381,2015-16,Regular_Season,1626273,320,Marcelo Huertas,1610612747,LAL,53,869,97,230,0.422,16,61,0.262,27,29,0.931,18,72,90,182,26,7,80,76,237,2.27,0.33
1762,2382,2015-16,Regular_Season,203546,321,Ian Clark,1610612744,GSW,66,578,89,202,0.441,30,84,0.357,28,34,0.824,13,55,68,64,17,13,43,58,236,1.49,0.4
1763,2383,2015-16,Regular_Season,1626162,321,Kelly Oubre Jr.,1610612764,WAS,63,671,90,211,0.427,25,79,0.316,31,49,0.633,25,108,133,13,22,7,34,100,236,0.38,0.65
1764,2384,2015-16,Regular_Season,202713,323,Kyle Singler,1610612760,OKC,68,977,86,221,0.389,30,97,0.309,29,44,0.659,50,91,141,24,30,9,32,120,231,0.75,0.94
1765,2385,2015-16,Regular_Season,201601,323,Luc Mbah a Moute,1610612746,LAC,75,1274,94,207,0.454,13,40,0.325,30,57,0.526,60,111,171,30,44,19,34,100,231,0.88,1.29
1766,2386,2015-16,Regular_Season,202700,325,Donatas Motiejunas,1610612745,HOU,37,547,90,205,0.439,16,57,0.281,34,53,0.642,37,72,109,41,17,5,44,69,230,0.93,0.39
1767,2387,2015-16,Regular_Season,2399,326,Mike Dunleavy,1610612741,CHI,31,703,77,188,0.41,39,99,0.394,29,37,0.784,8,75,83,39,14,10,26,66,222,1.5,0.54
1768,2388,2015-16,Regular_Season,2419,327,Tayshaun Prince,1610612750,MIN,77,1462,102,229,0.445,4,23,0.174,13,19,0.684,32,115,147,74,36,13,27,62,221,2.74,1.33
1769,2389,2015-16,Regular_Season,203481,328,Jeff Withey,1610612762,UTA,51,658,87,162,0.537,0,2,0.0,43,59,0.729,56,117,173,20,21,53,28,75,217,0.71,0.75
1770,2390,2015-16,Regular_Season,1626173,328,Rashad Vaughn,1610612749,MIL,70,1001,81,266,0.305,43,147,0.293,12,15,0.8,11,77,88,39,29,16,28,73,217,1.39,1.04
1771,2391,2015-16,Regular_Season,1626147,330,Justin Anderson,1610612742,DAL,55,647,71,175,0.406,22,83,0.265,44,55,0.8,18,114,132,29,19,25,24,45,208,1.21,0.79
1772,2392,2015-16,Regular_Season,201581,331,JJ Hickson,1610612764,WAS,35,437,80,155,0.516,0,1,0.0,46,103,0.447,39,93,132,23,15,14,25,47,206,0.92,0.6
1773,2393,2015-16,Regular_Season,203898,331,Tyler Ennis,1610612749,MIL,46,654,84,187,0.449,13,39,0.333,25,34,0.735,13,62,75,95,25,1,46,64,206,2.06,0.54
1774,2394,2015-16,Regular_Season,2757,333,Beno Udrih,1610612763,MEM,44,708,86,198,0.434,15,44,0.341,18,20,0.9,8,64,72,116,14,1,53,51,205,2.19,0.26
1775,2395,2015-16,Regular_Season,203148,333,Brian Roberts,1610612757,POR,51,470,74,165,0.448,15,42,0.357,42,47,0.894,6,35,41,54,10,2,23,35,205,2.35,0.43
1776,2396,2015-16,Regular_Season,203187,333,Chris Johnson,1610612762,UTA,70,857,72,194,0.371,27,99,0.273,34,42,0.81,27,105,132,45,32,20,40,100,205,1.13,0.8
1777,2397,2015-16,Regular_Season,203894,336,Shabazz Napier,1610612753,ORL,55,600,68,201,0.338,34,104,0.327,33,45,0.733,9,46,55,97,23,1,46,38,203,2.11,0.5
1778,2398,2015-16,Regular_Season,201168,337,Tiago Splitter,1610612737,ATL,36,579,81,155,0.523,0,2,0.0,39,48,0.813,45,75,120,30,20,12,24,71,201,1.25,0.83
1779,2399,2015-16,Regular_Season,203948,338,Johnny O'Bryant III,1610612749,MIL,66,857,86,209,0.411,1,1,1.0,27,40,0.675,65,111,176,32,18,8,31,100,200,1.03,0.58
1780,2400,2015-16,Regular_Season,203488,339,Mike Muscala,1610612737,ATL,60,565,76,152,0.5,12,39,0.308,31,39,0.795,38,79,117,34,13,27,27,72,195,1.26,0.48
1781,2401,2015-16,Regular_Season,202338,340,Kevin Seraphin,1610612752,NYK,48,526,84,205,0.41,0,2,0.0,19,23,0.826,31,95,126,47,8,36,43,67,187,1.09,0.19
1782,2402,2015-16,Regular_Season,203186,341,Willie Reed,1610612751,BKN,39,426,76,133,0.571,0,0,0.0,30,55,0.545,49,73,122,10,6,30,16,47,182,0.63,0.38
1783,2403,2015-16,Regular_Season,202341,342,James Anderson,1610612758,SAC,51,721,67,178,0.376,23,86,0.267,22,29,0.759,13,73,86,41,21,14,42,54,179,0.98,0.5
1784,2404,2015-16,Regular_Season,2592,343,James Jones,1610612739,CLE,48,463,58,142,0.408,41,104,0.394,21,26,0.808,8,42,50,14,11,10,13,50,178,1.08,0.85
1785,2405,2015-16,Regular_Season,203098,343,John Jenkins,1610612756,PHX,43,480,71,160,0.444,16,51,0.314,20,24,0.833,8,49,57,35,8,1,27,22,178,1.3,0.3
1786,2406,2015-16,Regular_Season,1897,345,Metta World Peace,1610612747,LAL,35,590,55,177,0.311,26,84,0.31,40,57,0.702,19,70,89,27,22,11,15,67,176,1.8,1.47
1787,2407,2015-16,Regular_Season,201580,346,JaVale McGee,1610612742,DAL,34,370,77,134,0.575,0,1,0.0,18,36,0.5,53,80,133,3,5,26,21,49,172,0.14,0.24
1788,2408,2015-16,Regular_Season,203922,347,Glenn Robinson III,1610612754,IND,45,508,65,151,0.43,14,37,0.378,27,39,0.692,12,56,68,26,17,9,18,21,171,1.44,0.94
1789,2409,2015-16,Regular_Season,1626178,348,Rondae Hollis-Jefferson,1610612751,BKN,29,615,63,138,0.457,4,14,0.286,37,52,0.712,39,115,154,43,39,16,26,61,167,1.65,1.5
1790,2410,2015-16,Regular_Season,203516,349,James Ennis III,1610612740,NOP,22,329,54,113,0.478,26,58,0.448,25,34,0.735,21,21,42,21,16,5,19,28,159,1.1,0.84
1791,2411,2015-16,Regular_Season,1626145,350,Tyus Jones,1610612750,MIN,37,573,56,156,0.359,16,53,0.302,28,39,0.718,7,40,47,108,31,3,33,33,156,3.27,0.94
1792,2412,2015-16,Regular_Season,1626202,351,Joe Young,1610612754,IND,41,384,62,169,0.367,10,46,0.217,20,25,0.8,6,44,50,65,15,0,33,30,154,1.97,0.46
1793,2413,2015-16,Regular_Season,1626185,352,Jarell Martin,1610612763,MEM,27,380,54,116,0.466,0,2,0.0,45,62,0.726,39,47,86,15,8,7,19,58,153,0.79,0.42
1794,2414,2015-16,Regular_Season,1626199,353,Darrun Hilliard,1610612765,DET,38,383,52,131,0.397,19,50,0.38,29,40,0.725,5,40,45,27,9,1,19,28,152,1.42,0.47
1795,2415,2015-16,Regular_Season,203527,353,Ryan Kelly,1610612747,LAL,36,470,55,149,0.369,5,37,0.135,37,54,0.685,21,100,121,20,13,10,18,39,152,1.11,0.72
1796,2416,2015-16,Regular_Season,201177,355,Josh McRoberts,1610612748,MIA,42,595,55,148,0.372,12,49,0.245,28,40,0.7,22,83,105,81,18,7,30,68,150,2.7,0.6
1797,2417,2015-16,Regular_Season,201574,356,Jason Thompson,1610612761,TOR,47,471,52,108,0.481,5,15,0.333,38,54,0.704,32,102,134,29,12,20,15,80,147,1.93,0.8
1798,2418,2015-16,Regular_Season,203143,357,Pablo Prigioni,1610612746,LAC,59,823,55,147,0.374,28,95,0.295,7,8,0.875,38,76,114,130,53,1,49,82,145,2.65,1.08
1799,2419,2015-16,Regular_Season,1889,358,Andre Miller,1610612759,SAS,39,461,59,106,0.557,2,8,0.25,24,32,0.75,12,39,51,87,16,0,37,46,144,2.35,0.43
1800,2420,2015-16,Regular_Season,201228,359,C.J. Watson,1610612753,ORL,33,656,47,137,0.343,14,48,0.292,34,39,0.872,10,56,66,88,19,5,25,49,142,3.52,0.76
1801,2421,2015-16,Regular_Season,1626149,360,Montrezl Harrell,1610612745,HOU,39,379,58,90,0.644,0,1,0.0,24,46,0.522,25,40,65,17,11,11,17,48,140,1.0,0.65
1802,2422,2015-16,Regular_Season,2760,361,Anderson Varejao,1610612744,GSW,53,496,53,124,0.427,0,1,0.0,32,50,0.64,37,104,141,35,16,10,22,70,138,1.59,0.73
1803,2423,2015-16,Regular_Season,2550,362,Kirk Hinrich,1610612737,ATL,46,631,49,129,0.38,24,62,0.387,15,16,0.938,8,62,70,73,15,2,30,64,137,2.43,0.5
1804,2424,2015-16,Regular_Season,203492,362,Ray McCallum,1610612759,SAS,41,474,55,146,0.377,15,42,0.357,12,15,0.8,8,39,47,60,12,7,24,29,137,2.5,0.5
1805,2425,2015-16,Regular_Season,204028,364,Tarik Black,1610612747,LAL,39,496,57,104,0.548,0,0,0.0,19,45,0.422,44,113,157,16,14,18,22,78,133,0.73,0.64
1806,2426,2015-16,Regular_Season,203940,365,Adreian Payne,1610612750,MIN,52,486,53,145,0.366,9,32,0.281,17,26,0.654,20,91,111,29,16,11,36,77,132,0.81,0.44
1807,2427,2015-16,Regular_Season,202349,366,Greivis Vasquez,1610612749,MIL,23,460,45,138,0.326,18,73,0.247,22,26,0.846,5,42,47,91,10,0,40,42,130,2.27,0.25
1808,2428,2015-16,Regular_Season,202706,367,Jordan Hamilton,1610612740,NOP,11,304,49,116,0.422,13,45,0.289,14,21,0.667,12,50,62,25,8,3,17,24,125,1.47,0.47
1809,2429,2015-16,Regular_Season,1626257,367,Salah Mejri,1610612742,DAL,34,397,49,78,0.628,0,1,0.0,27,46,0.587,41,82,123,10,8,36,23,54,125,0.43,0.35
1810,2430,2015-16,Regular_Season,201149,369,Joakim Noah,1610612741,CHI,29,635,51,133,0.383,0,1,0.0,22,45,0.489,87,168,255,110,18,29,52,77,124,2.12,0.35
